islands,star,bistar,singletons
94.0046384,95.60876683,86.2685076,67.23113591
94.01534192,95.60876683,86.2685076,67.23113591
94.01534192,95.61721164,86.2685076,67.23388825
94.01207395,95.61902324,86.2685076,67.23113591
94.01207395,95.61902324,86.2685076,67.23638392
94.02844195,95.61902324,86.2685076,67.23638392
94.02968837,95.61902324,86.2685076,67.24349855
94.02968837,95.61902324,86.28451666,67.24349855
94.05087431,95.61902324,86.28451666,67.24349855
94.02968837,95.61902324,86.79166301,67.24349855
94.02968837,95.6642168,86.79166301,67.24349855
94.07681486,95.6642168,86.79166301,67.24349855
94.1030427,97.11876226,86.82615012,67.24349855
94.1030427,97.11876226,86.80902232,67.24349855
94.11415381,97.11876226,86.84212415,67.24349855
94.12348874,97.12248326,86.84212415,67.24349855
94.12348874,97.20577206,86.88711161,67.24349855
94.12348874,97.20577206,86.88711161,67.24838168
94.12348874,97.20577206,86.88711161,67.24838168
94.12348874,97.20577206,86.88711161,67.24899305
94.12348874,97.20577206,86.88711161,67.24899305
94.12348874,97.20577206,86.88711161,67.24899305
94.12348874,97.20577206,86.92953586,67.24899305
94.12348874,97.20577206,86.88949257,67.24899305
94.12348874,97.20577206,86.88949257,67.24899305
94.12623599,97.20577206,86.88949257,67.24899305
94.1292529,97.20577206,86.88949257,67.24899305
94.1292529,97.20577206,86.88949257,67.25573033
94.1292529,97.20577206,86.88949257,67.26233016
94.1292529,97.20577206,86.88949257,67.26233016
94.1292529,97.20577206,86.88949257,67.26233016
94.1292529,97.20577206,86.88949257,67.26233016
94.1292529,97.20577206,86.88949257,67.26233016
94.1292529,97.20577206,86.88949257,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.16280542,97.20577206,86.98795411,67.26233016
94.17824905,97.20577206,86.98795411,67.26233016
94.17824905,97.20577206,86.98795411,67.26233016
94.17824905,97.20577206,86.98795411,67.26233016
94.17824905,97.20577206,86.98795411,67.26233016
94.33076378,97.20577206,86.98946926,67.26233016
94.33076378,97.20577206,86.98946926,67.26233016
94.33076378,97.20577206,86.98946926,67.26233016
94.33076378,97.20577206,87.0448799,67.26233016
94.33076378,97.20577206,87.05578241,67.26233016
94.33076378,97.20577206,87.05578241,67.26233016
94.33076378,97.20577206,87.05578241,67.26233016
94.33076378,97.20577206,87.05578241,67.26233016
94.33076378,97.20577206,87.05578241,67.26233016
94.33076378,97.20577206,87.05841399,67.26233016
94.33076378,97.20577206,87.05841399,67.26233016
94.33076378,97.20577206,87.05841399,67.26233016
94.33076378,97.20577206,87.05841399,67.26233016
94.33076378,97.20577206,87.05841399,67.26611804
94.33364706,97.20577206,87.05841399,67.26611804
94.33076378,97.20577206,87.05841399,67.26611804
94.38559655,97.20577206,87.05841399,67.26611804
94.38559655,97.20577206,87.05841399,67.26611804
94.38559655,97.20577206,87.05841399,67.26611804
94.38559655,97.20577206,87.05841399,67.26611804
94.38559655,97.20577206,87.05841399,67.26611804
94.42004949,97.20577206,87.05841399,67.26611804
94.42004949,97.20577206,87.14347033,67.26611804
94.427986,97.20577206,87.14347033,67.26611804
94.43215267,97.20577206,87.14347033,67.26611804
94.43393838,97.20577206,87.14347033,67.26611804
94.43393838,97.20577206,87.14347033,67.26611804
94.43631933,97.20577206,87.14347033,67.26611804
94.43631933,97.20577206,87.14347033,67.26611804
94.43631933,97.20577206,87.14347033,67.28638102
94.43631933,97.20577206,87.14347033,67.29054769
94.43631933,97.20577206,87.14347033,67.29054769
94.43631933,97.20577206,87.14347033,67.29054769
94.43631933,97.20577206,87.14347033,67.29054769
94.43631933,97.20577206,87.14347033,67.29054769
94.43813093,97.20577206,87.14347033,67.29054769
94.44667061,97.20577206,87.14347033,67.32677653
94.47112026,97.76943666,87.14347033,67.32677653
94.47112026,97.20577206,87.14347033,67.32677653
94.47112026,97.20577206,87.14347033,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.47112026,97.20577206,87.17680366,67.32677653
94.50744445,97.20577206,87.17680366,67.32677653
94.50744445,97.20577206,87.17680366,67.34551735
94.51006601,97.20577206,87.17680366,67.34694185
94.51006601,97.20577206,87.17680366,67.34694185
94.53364524,97.20577206,87.17680366,67.36705178
94.53364524,97.20577206,87.18958144,67.38583074
94.53364524,97.20577206,87.18958144,67.38440624
94.53364524,97.20577206,87.18958144,67.38166407
94.61820093,97.20577206,87.18958144,67.38166407
94.61820093,97.20577206,87.24051913,67.38166407
94.61820093,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64124075,97.20577206,87.24051913,67.38166407
94.64340525,97.20577206,87.24051913,67.38166407
94.64340525,98.49523031,87.24051913,67.38166407
94.64340525,98.49523031,87.24051913,67.38166407
94.64340525,98.49523031,87.25024152,67.54425808
94.64340525,98.49523031,87.25024152,67.54425808
94.64340525,98.49523031,87.25024152,67.54425808
94.64340525,98.49523031,87.25024152,67.54425808
94.64340525,98.49523031,87.25024152,67.54425808
94.6623512,98.49523031,87.25024152,67.54425808
94.7988904,98.49523031,87.25024152,67.54425808
94.7989608,98.54523031,87.25024152,67.54425808
94.7989608,98.54523031,87.25024152,67.54425808
94.7989608,98.54523031,87.25024152,67.54425808
94.7989608,98.54523031,87.25024152,67.54425808
94.83533782,98.54523031,87.25024152,67.54425808
94.82277033,98.54523031,87.25024152,67.54425808
94.82277033,98.54523031,87.25024152,67.54425808
94.82277033,98.54523031,87.25024152,67.54425808
94.82277033,98.54523031,87.25051465,67.54425808
94.82277033,98.54523031,87.25051465,67.54425808
94.82277033,98.54523031,87.25051465,67.54425808
94.82277033,98.54523031,87.25051465,67.54425808
94.82277033,98.54523031,87.25051465,67.54425808
94.82277033,98.54523031,87.46142383,67.54425808
94.82277033,98.54523031,87.46142383,67.54425808
94.85610366,98.54523031,87.46142383,67.54425808
94.85610366,98.54523031,87.48593203,67.54425808
94.92942299,98.54523031,87.69146326,67.54425808
94.93269096,98.54523031,87.69146326,67.54425808
94.93269096,98.54523031,87.69146326,67.54425808
94.93269096,98.54523031,87.7259621,67.54425808
94.93269096,98.54523031,87.73237235,67.54425808
94.93269096,98.54523031,87.7259621,67.54425808
94.93269096,98.54523031,87.73237235,67.54425808
94.93269096,98.54523031,87.73237235,67.54425808
94.93269096,98.54523031,87.73237235,67.62224659
94.93269096,98.54523031,87.73237235,67.62224659
94.93602096,98.54523031,87.7502295,67.6313375
94.93602096,98.54523031,87.7502295,67.6313375
94.93602096,98.54523031,87.7502295,67.63642598
94.93818547,98.54523031,87.79689209,67.63642598
94.93818547,98.54523031,87.79689209,67.63642598
94.98594749,98.54523031,87.79689209,67.63642598
94.98594749,98.54523031,87.79491581,67.63642598
95.00936617,98.54523031,87.79491581,67.63642598
95.00936617,98.54523031,87.79967771,67.63642598
95.00936617,98.54523031,87.79967771,67.63642598
95.00936617,98.54523031,87.79967771,67.63642598
95.00936617,98.54523031,87.79967771,67.63642598
95.02254879,98.54523031,87.79967771,67.63642598
95.45808188,98.54523031,87.79967771,67.63642598
95.45950638,98.54523031,87.79967771,67.63642598
95.45950638,98.54523031,87.79967771,67.63642598
95.45950638,98.54523031,87.80725347,67.63642598
95.45950638,98.54849828,87.80725347,67.63642598
95.45950638,98.54849828,87.80725347,67.63642598
95.45950638,98.54849828,87.80725347,67.63642598
95.48216023,98.54849828,87.80725347,67.63982998
95.48216023,98.54849828,87.80725347,67.64199448
95.48216023,98.56265172,87.81987973,67.64199448
95.48481644,98.56265172,87.81987973,67.64199448
95.48898311,98.56635542,87.81987973,67.63642598
95.48898311,98.56635542,87.81987973,67.63642598
95.48898311,98.56635542,87.81987973,67.66344618
95.48898311,98.56635542,87.81987973,67.66344618
95.48898311,98.56635542,87.81987973,67.66344618
95.48898311,98.56635542,87.82264972,67.66344618
95.48898311,98.57419018,87.82264972,67.66344618
95.48898311,98.57419018,87.82264972,67.66344618
95.48898311,98.57419018,87.82264972,67.66344618
95.48898311,98.57419018,87.82264972,67.66344618
95.53734521,98.57419018,87.82264972,67.66344618
95.54283972,98.57419018,87.82264972,67.66344618
95.54283972,98.57419018,87.82264972,67.66344618
95.54283972,98.57419018,87.82264972,67.66344618
95.54283972,98.57419018,87.95866371,67.66344618
95.54283972,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,98.57419018,87.95866371,67.66344618
95.57617305,99.1753407,87.95866371,67.66648146
95.57617305,99.1753407,87.95866371,67.66648146
95.57617305,99.1753407,87.95866371,67.66741443
95.57617305,99.1753407,87.95866371,67.66741443
95.57617305,99.17797228,87.95866371,67.67096044
95.57617305,99.58929588,87.95866371,67.67096044
95.57617305,99.58929588,87.95866371,67.67096044
95.58684219,100.4616643,87.95866371,67.67096044
95.62373927,100.4616643,87.95866371,67.67096044
95.62373927,100.4642959,87.95866371,67.68349605
95.69482913,100.4642959,87.95866371,67.68349605
95.71863866,100.4642959,87.95866371,67.68349605
95.69482913,100.4642959,87.95866371,67.68349605
95.70402501,100.4642959,87.95866371,67.68349605
95.70402501,100.4642959,87.95866371,67.68349605
95.70402501,100.4646488,87.95866371,67.68349605
95.70402501,100.4646488,87.95866371,68.17332289
95.70402501,100.4646488,88.00713918,68.1759203
95.70402501,100.4646488,88.00713918,68.1759203
95.70402501,100.4646488,88.00713918,68.1759203
95.70402501,100.4646488,88.00713918,68.1759203
95.70402501,100.4646488,88.00713918,68.1759203
95.70402501,100.4646488,88.00713918,68.1759203
95.96710015,100.4646488,88.35848524,68.1759203
95.96710015,100.4646488,88.48928204,68.1759203
95.99651745,100.4646488,88.48928204,68.1759203
95.99651745,100.4646488,88.48928204,68.1759203
95.99651745,100.4646488,88.48928204,68.1759203
95.99651745,100.4646488,88.48928204,68.1759203
96.0930767,100.4646488,88.48928204,68.1759203
96.0930767,100.4646488,88.95866371,68.1759203
96.0930767,100.4646488,88.95866371,68.1759203
96.0945012,100.4646488,88.96283037,68.1759203
96.0945012,100.4646488,88.96283037,68.1759203
96.0945012,100.5566053,88.96283037,68.1759203
96.0945012,100.5566053,88.96283037,68.1759203
96.0945012,100.5566053,88.96283037,68.1759203
96.0945012,100.5566053,88.96283037,68.1759203
96.0945012,100.5566053,88.96283037,68.1759203
96.14796759,100.5566053,88.96283037,68.1759203
96.16623959,100.5566053,88.98989788,68.1759203
96.16623959,100.5629134,88.98989788,68.1759203
96.16623959,100.5629134,88.98989788,68.1759203
96.16623959,100.5629134,88.99962011,68.1759203
96.23897769,100.5629134,88.99962011,68.31581929
96.23897769,100.5629134,88.99962011,68.33367643
96.23897769,100.5629134,88.99962011,68.33367643
96.23897769,100.5629134,89.00100899,68.33367643
96.23897769,100.5629134,88.99962011,68.33367643
96.23897769,100.5629134,88.99962011,68.33367643
96.23897769,100.5629134,88.99962011,68.33367643
96.23897769,100.5629134,89.00091179,68.33367643
96.23897769,100.5629134,89.00091179,68.33367643
96.25353535,100.5629134,89.00288808,68.33367643
96.25546091,100.5629134,89.00091179,68.49745384
96.25687276,100.5629134,89.00091179,68.49745384
96.25687276,100.5629134,89.00091179,68.50215469
96.25687276,100.5629134,89.00091179,68.50215469
96.25687276,100.5629134,89.00091179,68.50215469
96.68330124,100.5629134,89.00091179,68.50215469
96.68330124,100.5629134,89.00091179,68.50215469
96.6911767,100.5629134,89.00091179,68.50215469
96.69524671,100.5629134,89.00472182,68.50215469
96.69667121,100.5629134,89.00867995,68.50215469
96.69667121,100.5629134,89.07490126,68.50215469
96.69667121,100.5629134,89.08809999,68.50215469
96.69667121,100.5629134,89.08809999,68.50215469
96.69667121,100.5629134,89.08879015,68.50215469
96.70393571,100.5629134,89.10413541,68.52316984
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.09205812,68.5146903
96.69667121,100.5629134,89.0940344,68.5146903
96.69667121,100.5629134,89.0940344,68.5146903
96.69667121,100.5629134,89.0940344,68.54399433
96.69667121,100.5629134,89.0940344,68.54399433
96.69667121,100.5629134,89.0940344,68.54399433
96.69667121,100.5629134,89.0940344,68.54399433
96.76610376,100.5629134,89.1051016,68.54399433
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.76610376,100.5629134,89.1051016,68.66637734
96.85868155,100.5629134,89.1051016,68.66673025
96.85868155,100.5629134,89.1051016,68.66673025
96.85868155,100.5629134,89.1051016,68.67666982
96.85868155,100.5629134,89.1051016,68.67666982
96.85868155,100.5629134,89.1051016,68.67666982
96.85868155,100.5629134,89.19066621,68.67666982
96.85868155,100.5629134,89.19066621,68.67666982
96.85868155,100.5629134,89.19066621,69.05319254
96.85868155,100.5629134,89.19066621,69.05319254
96.85868155,100.5629134,89.19066621,69.05319254
96.85868155,100.5629134,89.19066621,69.05319254
96.85868155,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.86203161,100.5629134,89.19066621,69.05319254
96.92011431,100.5629134,89.19066621,69.05319254
96.92011431,100.5629134,89.19066621,69.05319254
96.92011431,100.5629134,89.19066621,69.19843848
96.92011431,100.5629134,89.20329,69.13454959
96.92011431,100.5629134,89.20329,69.13454959
96.92011431,100.5629134,89.2051016,69.13454959
96.98634808,100.5629134,89.2051016,69.13454959
96.98634808,100.5704891,89.2051016,69.13454959
96.99392384,100.5704891,89.20678299,69.18652588
96.99392384,100.5704891,89.20859458,69.18652588
96.99392384,100.5704891,89.20859458,69.18652588
96.99392384,100.5704891,89.25678299,69.18652588
96.99392384,100.5704891,89.25678299,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
96.99392384,100.5704891,89.25859458,69.18652588
97.08861891,100.5704891,89.25859458,69.18652588
97.08861891,100.5704891,89.25859458,69.18652588
97.08861891,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.18652588
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5704891,89.25859458,69.24522283
97.09099986,100.5972749,89.44956264,69.24522283
97.09099986,100.5972749,89.46884429,69.24522283
97.09099986,100.5972749,89.46884429,69.24522283
97.11148029,100.5972749,89.46884429,69.24522283
97.11148029,101.5288275,89.46884429,69.24522283
97.12024277,101.5288275,89.46884429,69.24522283
97.12024277,101.5288275,89.46884429,69.24522283
97.12391924,101.5556132,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.46884429,69.24522283
97.12391924,101.5288275,89.47340582,69.24522283
97.12391924,101.5288275,89.47433879,69.24522283
97.12391924,101.5288275,89.47433879,69.24522283
97.12391924,101.5288275,89.47433879,69.24522283
97.12391924,101.5288275,89.52557032,69.24522283
97.12391924,101.5288275,89.52557032,69.24522283
97.12391924,101.5288275,89.52557032,69.24522283
97.12391924,101.5288275,89.52921327,69.24522283
97.12391924,101.5288275,89.52921327,69.24522283
97.12391924,101.5288275,89.52921327,69.24522283
97.12391924,101.5288275,89.52921327,69.24522283
97.12871532,101.5288275,89.52921327,69.24522283
97.12871532,101.5288275,89.52921327,69.24522283
97.29580083,101.5288275,89.52921327,69.24522283
97.29580083,101.5288275,89.52921327,69.24522283
97.29580083,101.7431132,89.52921327,69.24522283
97.29580083,101.7431132,89.52921327,69.24522283
97.29580083,101.7431132,89.53892872,69.24522283
97.29580083,101.7431132,89.53892872,69.27473748
97.29580083,101.7431132,89.53892872,69.27473748
97.58861891,101.7431132,89.53892872,69.27319902
97.58861891,101.7431132,89.53892872,69.27319902
97.58861891,101.7431132,89.53892872,69.27319902
97.59973002,101.7588107,89.55139311,69.27319902
97.59973002,101.7588107,89.55139311,69.27319902
97.59973002,101.824908,89.55139311,69.27319902
97.59973002,101.824908,89.68885389,69.27319902
97.59973002,101.824908,89.55139311,69.27319902
97.59973002,101.824908,89.55139311,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.59973002,101.824908,89.57512498,69.27319902
97.60623648,101.824908,89.57512498,69.27319902
97.61482643,101.824908,89.57512498,69.27319902
97.6323478,101.824908,89.57512498,69.27319902
97.63470287,101.824908,89.57512498,69.27319902
97.63470287,101.824908,89.57512498,69.27319902
97.63470287,101.824908,89.57512498,69.27319902
97.63470287,101.824908,89.57512498,69.27319902
97.80218907,101.824908,89.57512498,69.27319902
97.80218907,101.824908,89.57644773,69.27319902
97.81176171,101.824908,89.57644773,69.27319902
97.83244548,101.824908,89.57644773,69.27319902
97.83244548,101.824908,89.57644773,69.27319902
98.34355659,101.824908,89.57644773,69.27319902
98.34355659,101.824908,89.57644773,69.27319902
98.34355659,101.824908,89.57644773,69.27319902
98.34355659,101.824908,89.57644773,69.27319902
98.34355659,101.824908,89.57644773,69.27319902
98.34771503,101.824908,89.58452917,69.27319902
98.35412529,101.824908,89.57644773,69.27319902
98.35412529,101.824908,89.57644773,69.27319902
98.35412529,101.824908,89.62644773,69.27319902
98.36676265,101.824908,89.63909707,69.27319902
98.37793481,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.63909707,69.27319902
98.38061546,101.824908,89.64129254,69.27319902
98.38061546,101.824908,89.64129254,69.27601287
98.38061546,101.824908,89.70762533,69.27602027
98.38061546,101.824908,89.73310152,69.27602027
98.38061546,101.824908,89.73310152,69.27602027
98.38061546,101.824908,89.73310152,69.27960927
98.38108254,101.824908,89.73310152,69.27960927
98.38061546,101.824908,89.73310152,69.27960927
98.3847855,101.824908,89.73310152,69.27960927
98.3847855,101.824908,89.73310152,69.27960927
98.38856418,101.824908,89.73310152,69.27960927
98.38856418,101.824908,89.75032929,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.85680594,101.824908,89.78476819,69.27960927
98.87116491,101.824908,89.78476819,69.27960927
98.87116491,101.824908,89.78476819,69.27960927
98.87116491,101.824908,89.82782374,69.27960927
98.87116491,101.824908,89.82782374,69.27960927
98.87116491,101.824908,89.82782374,69.27960927
98.87116491,101.824908,89.82782374,69.27960927
98.87116491,101.824908,89.82782374,69.27960927
98.87116491,101.8653842,89.89976819,69.27960927
98.87116491,101.8653842,89.86643486,69.27960927
98.87116491,101.8653842,90.36686999,69.27960927
98.87116491,101.8653842,90.36686999,69.27960927
98.87116491,101.8653842,90.36686999,69.27960927
98.87116491,101.8653842,90.44853666,69.30248679
98.87116491,101.8708787,90.45020333,69.30248679
98.87116491,101.8708787,90.45020333,69.30248679
98.87116491,101.8708787,90.46075888,69.30248679
98.87116491,101.8708787,90.46075888,69.30248679
98.87116491,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46242555,69.30248679
98.8850538,101.8708787,90.46792006,69.30248679
98.8850538,101.8708787,90.46792006,69.30248679
98.8850538,101.8708787,90.46792006,69.30248679
98.8850538,101.8708787,90.46915158,69.30248679
98.8850538,101.8708787,90.46915158,69.30248679
98.8850538,101.8708787,90.46915158,69.30248679
98.88721831,101.8708787,90.46915158,69.30248679
98.88721831,101.8708787,90.46915158,69.30248679
98.88721831,101.8708787,90.46915158,69.30248679
98.88721831,101.8708787,90.46915158,69.30248679
98.90886333,101.8708787,90.46915158,69.30248679
98.90886333,101.8708787,90.46915158,69.30248679
98.90886333,101.8708787,90.46915158,69.30248679
98.90886333,101.8708787,90.63032374,69.30248679
98.90886333,101.8708787,90.63032374,69.30248679
98.90886333,101.8708787,90.63581825,69.30248679
98.90886333,101.8708787,90.67999907,69.30248679
98.90886333,101.8708787,90.67999907,69.30248679
98.90886333,101.8708787,90.75465669,69.30248679
98.90886333,101.8708787,90.80290287,69.56027331
98.90886333,101.8708787,90.80290287,69.79244414
98.90886333,101.8708787,90.80290287,69.79507572
98.90886333,101.8708787,90.80290287,69.79507572
98.90886333,101.8708787,90.80290287,69.80248679
98.90886333,101.8708787,90.80290287,69.80446307
98.90886333,101.8827835,90.80384959,69.80446307
98.90886333,101.8827835,90.81296392,69.80446307
98.90886333,101.8827835,90.80384959,69.80446307
98.90886333,101.8827835,90.80384959,69.80446307
98.90886333,101.8827835,90.83759298,69.80446307
98.91340878,101.8860515,90.83759298,69.80446307
98.91340878,101.8860515,90.83759298,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.80446307
98.91340878,101.8860515,90.84107124,69.858836
98.91340878,101.8860515,90.84710853,69.808836
98.91340878,101.8860515,90.84710853,69.808836
98.98220031,101.8883034,90.84710853,69.81557418
98.98220031,101.8883034,90.84710853,69.81557418
98.98220031,101.8897279,91.35702917,69.81557418
98.98220031,102.8406844,91.35702917,69.81557418
99.06693137,102.8406844,91.35702917,69.81557418
99.06693137,102.8406844,91.35702917,69.81755047
99.06956295,102.8421089,91.35702917,69.81755047
99.06956295,102.8421089,91.35702917,69.81755047
99.06956295,102.8421089,91.35702917,69.81755047
99.06956295,102.8421089,91.36236937,69.81755047
99.06956295,102.8421089,91.36939181,69.81755047
99.08121708,102.8421089,91.36939181,69.81755047
99.08121708,102.8421089,91.36939181,69.81755047
99.08121708,102.8421089,91.36939181,69.81755047
99.08121708,102.8421089,91.38494736,69.81755047
99.08253609,102.8421089,91.38494736,69.81755047
99.08253609,102.8421089,91.38494736,69.81755047
99.08253609,102.8421089,91.38494736,69.98553989
99.08253609,102.8421089,91.38494736,69.98553989
99.08253609,102.8421089,91.38494736,69.98553989
99.08253609,102.8421089,91.38494736,69.98553989
99.08253609,102.8421089,91.38494736,69.98553989
99.08253609,102.8435334,91.38494736,69.98553989
99.08253609,102.8435334,91.39994736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38494736,69.98553989
99.17497143,102.8435334,91.38661403,69.98553989
99.17497143,102.8435334,91.38848058,69.98553989
99.17497143,102.8435334,91.38848058,69.98553989
99.17497143,102.8435334,91.39682645,69.98553989
99.17497143,102.8435334,91.39682645,69.98553989
99.17497143,102.8435334,91.39933153,69.98553989
99.1912052,102.8435334,91.45981344,69.98553989
99.1912052,102.8435334,91.45981344,69.98553989
99.1912052,102.8435334,91.45981344,69.98553989
99.1912052,102.8435334,91.45981344,70.00539829
99.1912052,102.8435334,91.45981344,69.99898803
99.19761545,102.8435334,91.45981344,69.99898803
99.20292958,102.8435334,91.48391719,69.99898803
99.20292958,102.8435334,91.51390046,70.00539829
99.21150434,102.8435334,92.17801285,70.00571603
99.21150434,102.8435334,92.17801285,70.00571603
99.21150434,102.8435334,92.17801285,70.00571603
99.21150434,102.8435334,92.17801285,70.00763092
99.21150434,102.8435334,92.17801285,70.01436911
99.21150434,102.8435334,92.17801285,70.01436911
99.21150434,102.8435334,92.17801285,70.01989433
99.21150434,102.8435334,92.17801285,70.02252591
99.21150434,102.8435334,92.17801285,70.02252591
99.21150434,102.8435334,92.17801285,70.02252591
99.21150434,102.8435334,92.17801285,70.02252591
99.21150434,102.8435334,92.17801285,70.02252591
99.21150434,102.8435334,92.3473111,70.02392213
99.21150434,102.8435334,92.3473111,70.02392213
99.21150434,102.8559219,92.3473111,70.02392213
99.21150434,102.8559219,92.34467952,70.02573372
